account_length,customer_service_calls,number_vm_messages,total_day_calls,total_day_charge,total_day_min,total_eve_calls,total_eve_charge,total_eve_min,total_intl_calls,total_intl_charge,total_intl_minutes,total_night_calls,total_night_charge,total_night_minutes,voice_mail_plan,intertiol_plan,location_code,Churn,total_mins,total_calls,total_charge,mins_per_call,has_plan
112.0,1.0,0.0,108.0,44.44,261.4,102.0,13.13,154.5,2.0,3.13,11.6,90.0,5.89,130.9,0,0,1,0,558.4,302.0,66.59,1.8490066225165562,0
93.0,3.0,0.0,117.0,46.54,269.9,79.0,19.96,228.0,3.0,3.05,11.3,90.0,11.82,261.7,0,0,0,1,770.8999999999999,289.0,81.36999999999999,2.667474048442906,0
132.0,4.0,0.0,73.0,32.63,198.8,125.0,10.38,120.9,3.0,2.94,10.9,90.0,7.98,169.3,0,0,1,1,499.90000000000003,291.0,53.93000000000001,1.7178694158075603,0
96.0,5.0,37.0,92.0,31.36,184.7,116.0,9.21,134.1,6.0,2.78,10.3,90.0,9.72,206.1,1,0,1,1,535.1999999999999,304.0,53.07,1.7605263157894735,1
58.0,2.0,0.0,111.0,42.02,232.2,105.0,25.81,292.7,2.0,2.51,9.3,90.0,4.74,113.4,0,0,1,1,647.5999999999999,308.0,75.08,2.1025974025974024,0
132.0,1.0,0.0,108.0,49.5,276.2,136.0,18.91,248.2,3.0,2.4,8.9,90.0,8.63,197.7,0,0,0,1,730.9999999999999,337.0,79.44,2.1691394658753707,0
95.0,1.0,0.0,79.0,30.14,181.5,116.0,24.33,287.2,2.0,3.11,11.5,90.0,8.95,186.9,0,1,1,1,667.1,287.0,66.53,2.3243902439024393,1
101.0,1.0,0.0,86.0,38.63,232.0,109.0,23.21,269.0,9.0,3.65,13.5,90.0,12.52,288.2,0,0,0,1,802.7,294.0,78.01,2.7302721088435375,0
109.0,1.0,0.0,76.0,45.0,281.7,119.0,26.93,318.0,8.0,2.57,9.5,90.0,8.88,201.4,0,0,0,1,810.6,293.0,83.38,2.766552901023891,0
101.0,5.0,0.0,113.0,15.25,104.7,83.0,22.11,265.1,11.0,3.65,13.5,90.0,7.65,156.1,0,0,0,1,539.4,297.0,48.66,1.816161616161616,0
161.0,4.0,0.0,77.0,25.3,144.7,122.0,15.11,185.8,3.0,1.59,5.9,90.0,7.78,182.9,0,0,0,1,519.3,292.0,49.78,1.7784246575342464,0
126.0,5.0,0.0,94.0,9.89,58.2,118.0,11.79,138.7,1.0,3.21,11.9,91.0,6.16,136.8,0,0,1,1,345.59999999999997,304.0,31.05,1.1368421052631579,0
61.0,0.0,20.0,133.0,43.25,254.4,96.0,13.74,161.7,4.0,2.84,10.5,91.0,11.31,251.4,1,0,1,0,678.0,324.0,71.14,2.0925925925925926,1
122.0,0.0,0.0,96.0,39.53,232.5,120.0,17.47,205.5,2.0,3.21,11.9,91.0,9.62,213.7,0,0,1,0,663.6,309.0,69.83,2.1475728155339806,0
72.0,4.0,0.0,93.0,37.03,217.8,113.0,16.12,189.7,5.0,2.81,10.4,91.0,8.22,182.6,0,0,1,0,600.5,302.0,64.18,1.9884105960264902,0
118.0,5.0,0.0,145.0,45.53,267.8,121.0,26.89,316.4,11.0,3.89,14.4,91.0,9.39,208.6,0,0,1,1,807.2,368.0,85.7,2.1934782608695653,0
90.0,3.0,0.0,71.0,30.45,179.1,81.0,16.2,190.6,7.0,2.86,10.6,91.0,5.75,127.7,0,0,1,0,508.0,250.0,55.26,2.032,0
130.0,4.0,0.0,129.0,46.21,271.8,128.0,20.16,237.2,2.0,2.35,8.7,91.0,9.45,210.1,0,0,0,1,727.8000000000001,350.0,78.17,2.0794285714285716,0
77.0,0.0,0.0,87.0,41.68,245.2,83.0,21.6,254.1,4.0,2.03,7.5,91.0,10.77,239.4,0,0,1,1,746.1999999999999,265.0,76.08,2.8158490566037733,0
67.0,0.0,0.0,70.0,19.64,115.5,143.0,21.44,252.2,6.0,2.03,7.5,91.0,9.4,208.9,0,0,1,0,584.1,310.0,52.51,1.8841935483870969,0
93.0,4.0,0.0,95.0,27.97,164.5,87.0,19.63,230.9,3.0,2.67,9.9,91.0,6.75,149.9,0,0,0,0,555.1999999999999,276.0,57.019999999999996,2.0115942028985505,0
120.0,3.0,0.0,80.0,30.6,180.0,82.0,19.06,224.2,7.0,1.27,4.7,91.0,11.94,265.4,0,0,1,0,674.3,260.0,62.87,2.5934615384615385,0
132.0,2.0,33.0,75.0,34.05,200.3,67.0,19.26,226.6,3.0,3.48,12.9,91.0,8.95,198.8,1,1,0,0,638.6,236.0,65.74000000000001,2.7059322033898305,1
64.0,1.0,9.0,100.0,20.13,118.4,108.0,12.25,144.1,6.0,2.3,8.5,91.0,7.11,158.1,1,0,1,0,429.1,305.0,41.78999999999999,1.4068852459016394,1
119.0,5.0,0.0,114.0,27.05,159.1,117.0,19.66,231.3,3.0,2.38,8.8,91.0,6.44,143.2,0,0,1,1,542.3999999999999,325.0,55.53,1.6689230769230765,0
77.0,0.0,0.0,112.0,32.22,189.5,95.0,17.6,207.0,7.0,2.48,9.2,91.0,9.63,214.1,0,0,2,0,619.8000000000001,305.0,61.93,2.032131147540984,0
119.0,0.0,32.0,101.0,29.41,173.0,93.0,17.8,209.4,4.0,3.29,12.2,91.0,10.4,231.1,1,1,1,0,625.7,289.0,60.9,2.165051903114187,1
128.0,1.0,25.0,110.0,45.07,265.1,99.0,16.78,197.4,3.0,2.7,10.0,91.0,11.01,244.7,1,0,1,0,717.2,303.0,75.56,2.366996699669967,1
110.0,0.0,0.0,79.0,49.86,293.3,90.0,16.02,188.5,4.0,3.92,14.5,91.0,12.01,266.9,0,1,1,1,763.2,264.0,81.81,2.890909090909091,1
112.0,0.0,0.0,113.0,28.99,170.5,129.0,16.42,193.2,6.0,3.02,11.2,91.0,8.46,188.0,0,0,1,0,562.9000000000001,339.0,56.89,1.6604719764011802,0
55.0,2.0,28.0,82.0,17.9,105.3,109.0,16.78,197.4,6.0,2.32,8.6,91.0,8.44,187.5,1,0,1,0,498.8,288.0,45.44,1.7319444444444445,1
124.0,4.0,0.0,120.0,24.36,143.3,111.0,19.61,230.7,2.0,2.11,7.8,91.0,9.64,214.3,0,0,2,1,596.0999999999999,324.0,55.72,1.8398148148148146,0
103.0,2.0,0.0,117.0,31.45,185.0,94.0,18.98,223.3,2.0,3.4,12.6,91.0,10.03,222.8,0,0,1,0,643.7,304.0,63.86,2.1174342105263158,0
42.0,0.0,0.0,134.0,41.0,241.2,114.0,9.9,116.5,4.0,2.86,10.6,91.0,6.85,152.2,0,0,0,0,520.5,343.0,60.61,1.5174927113702623,0
111.0,0.0,0.0,89.0,48.35,284.4,113.0,13.35,157.0,8.0,2.27,8.4,91.0,10.93,242.8,0,0,1,1,692.6,301.0,74.89999999999999,2.300996677740864,0
96.0,1.0,0.0,111.0,29.56,173.9,105.0,24.43,287.4,7.0,2.46,9.1,91.0,9.22,204.8,0,0,1,0,675.1999999999999,314.0,65.66999999999999,2.1503184713375796,0
113.0,4.0,0.0,129.0,36.64,215.5,117.0,18.59,218.7,9.0,1.78,6.6,91.0,9.32,207.1,0,0,1,0,647.9,346.0,66.33000000000001,1.872543352601156,0
116.0,2.0,0.0,93.0,38.98,229.3,111.0,15.68,184.5,3.0,2.38,8.8,91.0,7.57,168.2,0,0,2,0,590.8,298.0,64.61,1.9825503355704697,0
82.0,0.0,0.0,102.0,23.02,135.4,122.0,20.15,237.1,4.0,4.73,17.5,91.0,5.32,118.3,0,0,1,0,508.3,319.0,53.22,1.5934169278996866,0
129.0,2.0,31.0,99.0,32.81,193.0,87.0,19.11,224.8,8.0,2.78,10.3,91.0,8.89,197.6,1,0,2,0,625.6999999999999,285.0,63.59,2.1954385964912277,1
100.0,0.0,27.0,100.0,37.69,221.7,70.0,20.07,236.1,4.0,2.16,8.0,91.0,8.67,192.7,1,0,1,0,658.5,265.0,68.58999999999999,2.4849056603773585,1
22.0,1.0,14.0,100.0,33.85,199.1,103.0,18.85,221.8,1.0,1.13,4.2,91.0,2.96,207.4333333333333,1,0,0,0,632.5333333333333,295.0,56.790000000000006,2.1441807909604518,1
42.0,2.0,0.0,98.0,31.37,184.5,93.0,17.04,200.5,3.0,2.38,8.8,91.0,12.56,279.2,0,0,1,0,673.0,285.0,63.35,2.3614035087719296,0
136.0,2.0,24.0,76.0,29.68,174.6,114.0,15.01,176.6,5.0,2.38,8.8,91.0,9.65,214.4,1,0,1,0,574.4,286.0,56.72,2.0083916083916082,1
189.0,3.0,0.0,124.0,38.73,227.8,112.0,14.41,169.5,4.0,1.51,5.6,91.0,9.05,201.1,0,0,1,0,604.0,331.0,63.699999999999996,1.8247734138972809,0
143.0,1.0,0.0,112.0,26.42,155.4,92.0,24.73,290.9,5.0,3.75,13.9,91.0,10.28,228.4,0,0,2,0,688.5999999999999,300.0,65.18,2.2953333333333332,0
185.0,2.0,29.0,121.0,25.69,151.1,88.0,20.8,244.7,2.0,3.73,13.8,91.0,6.95,154.4,1,0,0,0,563.9999999999999,302.0,57.17,1.8675496688741717,1
51.0,1.0,26.0,61.0,40.26,236.8,97.0,22.39,263.4,8.0,3.02,11.2,91.0,8.15,181.1,1,0,1,0,692.5,257.0,73.82,2.6945525291828796,1
63.0,1.0,29.0,107.0,24.19,142.3,56.0,10.09,118.7,8.0,1.78,6.6,91.0,10.8,240.1,1,0,1,0,507.70000000000005,262.0,46.86,1.9377862595419848,1
27.0,2.0,0.0,128.0,34.2,201.2,100.0,19.31,227.2,3.0,2.27,8.4,91.0,6.56,145.8,0,0,0,0,582.6,322.0,62.34000000000001,1.8093167701863355,0
165.0,0.0,0.0,109.0,35.31,207.7,94.0,14.01,164.8,3.0,2.13,7.9,91.0,7.539999999999999,167.53333333333333,0,0,1,0,547.9333333333333,297.0,58.99,1.8448933782267114,0
182.0,2.0,0.0,111.0,17.83,104.9,120.0,16.87,198.5,5.0,2.16,8.0,91.0,11.62,258.2,0,0,1,0,569.5999999999999,327.0,48.480000000000004,1.7418960244648316,0
123.0,3.0,0.0,98.0,25.5,150.0,95.0,7.63,89.8,3.0,3.0,11.1,91.0,14.67,326.0,0,0,1,0,576.9,287.0,50.800000000000004,2.010104529616725,0
147.0,2.0,38.0,126.0,41.38,243.4,109.0,23.27,273.8,8.0,3.81,14.1,91.0,12.73,282.9,1,0,1,0,814.2,334.0,81.19000000000001,2.4377245508982037,1
95.0,0.0,22.0,126.0,6.95,40.9,90.0,11.34,133.4,7.0,3.21,11.9,91.0,11.89,264.2,1,0,1,0,450.4,314.0,33.39,1.4343949044585986,1
122.0,2.0,34.0,104.0,24.89,146.4,103.0,7.62,89.7,4.0,4.21,15.6,91.0,9.9,220.0,1,0,1,0,471.70000000000005,302.0,46.62,1.5619205298013246,1
75.0,1.0,0.0,93.0,42.31,248.9,108.0,14.52,170.8,8.0,3.02,11.2,91.0,4.7,104.5,1,0,1,0,535.4000000000001,300.0,64.55,1.784666666666667,1
56.0,2.0,0.0,110.0,33.49,197.0,102.0,18.94,222.8,6.0,2.86,10.6,91.0,10.14,225.3,0,0,0,0,655.7,309.0,65.43,2.1220064724919094,0
86.0,1.0,0.0,72.0,24.02,141.3,95.0,13.12,154.3,5.0,2.21,8.2,91.0,9.48,210.6,0,0,2,0,514.4000000000001,263.0,48.830000000000005,1.9558935361216734,0
161.0,2.0,0.0,120.0,12.38,72.8,120.0,22.7,267.1,2.0,3.19,11.8,91.0,10.01,222.5,0,0,1,0,574.2,333.0,48.279999999999994,1.7243243243243245,0
40.0,1.0,0.0,105.0,19.67,115.7,113.0,10.86,127.8,6.0,2.51,9.3,91.0,4.84,107.5,0,0,2,0,360.3,315.0,37.88,1.1438095238095238,0
122.0,0.0,0.0,102.0,24.75,145.6,111.0,24.2,284.7,5.0,3.29,12.2,91.0,10.27,228.2,0,0,2,0,670.7,309.0,62.51,2.1705501618122978,0
104.0,3.0,0.0,108.0,44.88,264.0,75.0,11.24,132.2,8.0,2.86,10.6,91.0,8.0,177.7,0,0,1,0,584.5,282.0,66.98,2.0726950354609928,0
107.0,2.0,38.0,92.0,37.3,219.4,73.0,15.34,180.5,1.0,2.97,11.0,91.0,4.68,104.1,1,0,2,0,515.0,257.0,60.29,2.0038910505836576,1
72.0,1.0,0.0,111.0,23.61,138.9,102.0,17.99,211.6,3.0,2.92,10.8,91.0,8.08,179.5,0,0,2,0,540.8,307.0,52.599999999999994,1.7615635179153093,0
146.0,1.0,0.0,151.0,35.07,206.3,89.0,12.63,148.6,3.0,1.65,6.1,91.0,7.52,167.2,0,0,1,0,528.1999999999999,334.0,56.87,1.5814371257485027,0
148.0,1.0,0.0,134.0,14.67,86.3,92.0,20.96,246.6,4.0,3.05,11.3,91.0,11.32,251.6,0,0,1,0,595.8,321.0,50.0,1.85607476635514,0
112.0,2.0,0.0,76.0,36.91,217.1,100.0,17.44,205.2,3.0,2.54,9.4,91.0,8.36,185.7,0,0,2,0,617.4,270.0,65.25,2.2866666666666666,0
75.0,2.0,0.0,89.0,20.88,122.8,104.0,17.96,211.3,2.0,2.89,10.7,91.0,11.76,261.4,0,0,1,0,606.2,286.0,53.49,2.1195804195804198,0
65.0,2.0,29.0,129.0,36.64,215.5,77.0,13.76,161.9,5.0,2.38,8.8,91.0,5.77,128.3,1,0,1,0,514.5,302.0,58.550000000000004,1.7036423841059603,1
28.0,2.0,0.0,109.0,30.74,180.8,58.0,24.55,288.8,6.0,3.81,14.1,91.0,8.64,191.9,0,0,2,0,675.6,264.0,67.74,2.559090909090909,0
159.0,2.0,23.0,93.0,26.11,153.6,88.0,18.44,216.9,3.0,3.4,12.6,91.0,7.26,161.3,1,0,1,0,544.4,275.0,55.209999999999994,1.9796363636363636,1
99.0,0.0,39.0,94.0,21.56,126.8,115.0,24.96,293.6,4.0,2.27,8.4,91.0,7.83,174.1,1,1,2,0,602.9,304.0,56.62,1.9832236842105262,1
95.0,0.0,20.0,78.0,28.17,165.7,94.0,18.33,215.6,6.0,2.65,9.8,91.0,10.95,243.3,1,0,0,0,634.3999999999999,269.0,60.1,2.3583643122676574,1
105.0,1.0,0.0,84.0,35.05,206.2,138.0,21.79,256.4,3.0,2.43,9.0,91.0,5.27,117.1,0,0,0,0,588.6999999999999,316.0,64.54,1.8629746835443035,0
1.0,1.0,0.0,107.0,33.34,196.1,82.0,25.2,296.5,2.0,1.89,7.0,91.0,9.52,211.5,0,0,1,0,711.1,282.0,69.95,2.521631205673759,0
123.0,3.0,0.0,85.0,44.35,260.9,103.0,14.32,168.5,5.0,3.59,13.3,91.0,8.02,178.3,0,0,0,0,621.0,284.0,70.28,2.186619718309859,0
90.0,1.0,0.0,128.0,44.51,261.8,104.0,18.75,220.6,5.0,2.59,9.6,91.0,6.15,136.6,0,0,1,0,628.6,328.0,72.0,1.9164634146341464,0
114.0,2.0,31.0,104.0,29.67,174.5,92.0,19.06,224.2,10.0,3.32,12.3,91.0,5.23,116.3,1,1,1,0,527.3,297.0,57.28000000000001,1.7754208754208753,1
106.0,1.0,0.0,121.0,39.98,235.2,87.0,18.75,220.6,4.0,3.19,11.8,91.0,10.63,236.3,0,0,1,0,703.8999999999999,303.0,72.55,2.3231023102310226,0
124.0,0.0,0.0,72.0,30.33,178.4,134.0,19.86,233.6,2.0,3.24,12.0,91.0,8.07,179.4,0,0,1,0,603.4,299.0,61.5,2.0180602006688964,0
64.0,1.0,0.0,116.0,24.74,145.5,110.0,19.41,228.4,8.0,2.4,8.9,91.0,12.3,273.4,0,0,0,0,656.1999999999999,325.0,58.85,2.019076923076923,0
107.0,5.0,0.0,76.0,32.25,189.7,65.0,13.27,156.1,3.0,2.24,8.3,91.0,10.98,244.0,0,0,2,0,598.0999999999999,235.0,58.74,2.545106382978723,0
16.0,0.0,0.0,78.0,39.03,229.6,108.0,17.48,205.7,2.0,2.92,10.8,91.0,7.48,166.2,0,0,2,1,612.3,279.0,66.91000000000001,2.1946236559139782,0
73.0,0.0,0.0,109.0,26.71,157.1,83.0,22.85,268.8,8.0,2.7,10.0,91.0,8.17,181.5,0,0,1,0,617.4,291.0,60.43000000000001,2.1216494845360825,0
148.0,2.0,26.0,150.0,41.63,244.9,138.0,10.03,118.0,4.0,4.1,15.2,91.0,10.62,236.0,1,0,1,0,614.1,383.0,66.38,1.6033942558746737,1
96.0,1.0,0.0,102.0,24.48,144.0,73.0,19.1,224.7,7.0,2.7,10.0,91.0,10.25,227.7,0,0,0,0,606.4,273.0,56.53,2.2212454212454213,0
37.0,2.0,0.0,125.0,39.78,229.9,89.0,21.24,271.6,4.0,2.4,8.9,91.0,9.32,217.1,0,0,2,1,727.5,309.0,72.74000000000001,2.354368932038835,0
99.0,2.0,35.0,128.0,33.54,208.3,93.0,11.99,127.1,3.0,2.73,10.1,91.0,9.54,220.1,1,0,1,1,565.6,315.0,57.8,1.7955555555555556,1
121.0,0.0,0.0,104.0,27.97,184.4,73.0,30.79,246.83333333333334,2.0,3.02,11.2,91.0,13.37,290.0,0,0,0,1,732.4333333333334,270.0,75.14999999999999,2.7127160493827165,0
112.0,3.0,0.0,123.0,45.33,263.5,96.0,18.22,214.1,6.0,4.43,16.4,91.0,7.16,173.1,0,0,1,1,667.1,316.0,75.13999999999999,2.1110759493670885,0
92.0,3.0,0.0,127.0,41.89,235.3,106.0,17.6,208.0,6.0,3.24,12.0,91.0,12.81,299.6,0,1,2,1,754.9000000000001,330.0,75.53999999999999,2.287575757575758,1
159.0,2.0,0.0,103.0,48.89,271.8,109.0,17.11,186.5,6.0,2.0,7.4,91.0,10.08,238.9,0,0,1,1,704.6,309.0,78.08,2.2802588996763755,0
95.0,3.0,0.0,114.0,33.08,194.6,106.0,19.79,232.8,2.0,1.03,3.8,92.0,7.8,173.4,0,0,1,0,604.5999999999999,314.0,61.699999999999996,1.925477707006369,0
108.0,1.0,0.0,122.0,23.56,138.6,117.0,14.65,172.3,3.0,2.65,9.8,92.0,10.42,231.6,0,0,2,0,552.3,334.0,51.28,1.6535928143712573,0
88.0,1.0,17.0,78.0,37.32,219.5,94.0,18.88,222.1,5.0,4.35,16.1,92.0,8.47,188.3,1,0,1,0,646.0000000000001,269.0,69.02,2.401486988847584,1
91.0,1.0,39.0,105.0,28.87,169.8,116.0,5.54,65.2,4.0,2.94,10.9,92.0,6.5,144.4,1,0,1,0,390.29999999999995,317.0,43.85,1.2312302839116718,1
45.0,1.0,0.0,103.0,16.34,96.1,134.0,20.98,246.8,4.0,2.62,9.7,92.0,10.34,229.7,0,0,1,0,582.3,333.0,50.279999999999994,1.7486486486486486,0
55.0,0.0,0.0,77.0,18.04,106.1,100.0,10.5,123.5,3.0,3.48,12.9,92.0,4.34,96.4,0,1,2,0,338.9,272.0,36.35999999999999,1.245955882352941,1
51.0,0.0,0.0,108.0,26.11,153.6,85.0,19.8,232.9,4.0,3.81,14.1,92.0,9.64,214.2,0,1,1,1,614.8000000000001,289.0,59.36,2.1273356401384085,1
115.0,1.0,0.0,67.0,21.71,127.7,90.0,15.55,182.9,7.0,2.86,10.6,92.0,7.78,172.9,0,0,0,0,494.1,256.0,47.900000000000006,1.930078125,0
85.0,1.0,33.0,95.0,35.34,207.9,88.0,19.85,233.5,3.0,3.65,13.5,92.0,9.96,221.3,1,0,0,0,676.2,278.0,68.80000000000001,2.4323741007194246,1
117.0,2.0,0.0,95.0,25.48,149.9,110.0,21.77,256.1,13.0,3.59,13.3,92.0,9.57,212.7,0,0,2,0,632.0,310.0,60.41,2.0387096774193547,0
169.0,2.0,0.0,111.0,30.46,179.2,130.0,14.89,175.2,6.0,2.67,9.9,92.0,10.29,228.6,0,0,1,0,592.9,339.0,58.31,1.7489675516224188,0
98.0,4.0,21.0,114.0,27.4,161.2,83.0,21.44,252.2,8.0,1.19,4.4,92.0,7.21,160.2,1,0,2,0,577.9999999999999,297.0,57.24,1.9461279461279457,1
160.0,3.0,0.0,77.0,14.59,85.8,110.0,14.05,165.3,4.0,2.48,9.2,92.0,8.03,178.5,0,0,1,0,438.8,283.0,39.15,1.550530035335689,0
79.0,4.0,21.0,79.0,44.93,264.3,118.0,17.24,202.8,3.0,1.7,6.3,92.0,7.8,173.4,1,0,2,0,646.8,292.0,71.67,2.2150684931506848,1
99.0,2.0,0.0,102.0,32.37,190.4,107.0,13.44,158.1,4.0,3.02,11.2,92.0,12.22,271.5,0,0,0,0,631.2,305.0,61.05,2.0695081967213116,0
31.0,0.0,0.0,129.0,30.14,177.3,105.0,12.99,152.8,2.0,1.38,5.1,92.0,7.33,162.9,0,0,1,0,498.1,328.0,51.84,1.5185975609756097,0
83.0,0.0,0.0,92.0,33.15,195.0,83.0,17.89,210.5,13.0,2.97,11.0,92.0,8.13,180.6,0,0,1,0,597.1,280.0,62.14,2.1325000000000003,0
131.0,3.0,28.0,87.0,42.43,249.6,138.0,19.31,227.2,3.0,2.05,7.6,92.0,10.8,239.9,1,0,1,0,724.3,320.0,74.58999999999999,2.2634374999999998,1
74.0,1.0,32.0,107.0,29.68,174.6,115.0,26.4,310.6,4.0,2.43,9.0,92.0,10.56,234.7,1,0,1,0,728.9000000000001,318.0,69.07000000000001,2.2921383647798743,1
57.0,0.0,0.0,117.0,26.88,158.1,149.0,9.79,115.2,7.0,3.19,11.8,92.0,8.21,182.4,0,0,1,0,467.50000000000006,365.0,48.07,1.2808219178082194,0
132.0,0.0,36.0,93.0,34.32,201.9,75.0,13.29,156.3,5.0,3.7,13.7,92.0,5.91,131.3,1,0,0,0,503.20000000000005,265.0,57.22,1.898867924528302,1
120.0,1.0,0.0,100.0,23.34,137.3,129.0,18.04,212.2,2.0,2.84,10.5,92.0,6.87,152.7,0,0,1,0,512.7,323.0,51.08999999999999,1.5873065015479877,0
117.0,1.0,23.0,86.0,33.68,198.1,86.0,15.05,177.0,6.0,1.84,6.8,92.0,8.12,180.5,1,0,1,0,562.4,270.0,58.690000000000005,2.082962962962963,1
79.0,3.0,31.0,90.0,17.53,103.1,135.0,20.66,243.0,8.0,3.29,12.2,92.0,3.44,76.4,1,0,2,0,434.7,325.0,44.919999999999995,1.3375384615384616,1
86.0,4.0,0.0,88.0,38.47,226.3,107.0,18.96,223.0,3.0,3.51,13.0,92.0,11.5,255.6,0,0,0,0,717.9,290.0,72.44000000000001,2.4755172413793103,0
107.0,0.0,0.0,102.0,41.12,241.9,117.0,10.79,126.9,6.0,3.16,11.7,92.0,8.35,185.6,0,0,1,0,566.1,317.0,63.42,1.7858044164037856,0
119.0,3.0,0.0,88.0,40.65,239.1,79.0,20.7,243.5,3.0,2.94,10.9,92.0,10.39,230.9,0,0,0,1,724.4,262.0,74.67999999999999,2.764885496183206,0
82.0,2.0,29.0,111.0,35.22,207.2,137.0,21.6,254.1,5.0,2.57,9.5,92.0,7.62,169.3,1,0,2,0,640.0999999999999,345.0,67.00999999999999,1.8553623188405794,1
39.0,2.0,0.0,104.0,26.2,154.1,112.0,17.36,204.2,4.0,2.65,9.8,92.0,8.83,196.2,0,0,0,0,564.3,312.0,55.04,1.808653846153846,0
74.0,2.0,33.0,91.0,32.93,193.7,96.0,20.92,246.1,3.0,3.94,14.6,92.0,6.21,138.0,1,0,2,0,592.4,282.0,64.0,2.100709219858156,1
91.0,1.0,0.0,61.0,22.75,133.8,96.0,13.5,158.8,2.0,2.84,10.5,92.0,8.53,189.6,0,0,1,0,492.70000000000005,251.0,47.620000000000005,1.962948207171315,0
45.0,2.0,29.0,104.0,23.09,135.8,101.0,18.91,222.5,6.0,2.13,7.9,92.0,10.6,235.6,1,0,2,0,601.8,303.0,54.730000000000004,1.986138613861386,1
160.0,2.0,0.0,103.0,29.1,171.2,121.0,20.7,243.5,3.0,3.51,13.0,92.0,8.02,178.2,0,0,1,0,605.9,319.0,61.32999999999999,1.899373040752351,0
116.0,1.0,0.0,106.0,8.69,51.1,137.0,17.73,208.6,3.0,3.32,12.3,92.0,8.91,198.0,0,0,0,0,470.0,338.0,38.65,1.3905325443786982,0
115.0,1.0,0.0,111.0,28.31,166.5,98.0,20.08,236.2,2.0,4.21,15.6,92.0,9.25,205.6,0,0,1,0,623.9,303.0,61.85,2.059075907590759,0
160.0,1.0,0.0,97.0,20.71,121.8,97.0,7.59,89.3,5.0,2.78,10.3,92.0,6.78,150.7,0,0,2,0,372.09999999999997,291.0,37.86,1.2786941580756013,0
112.0,1.0,16.0,72.0,34.05,200.3,91.0,16.81,197.8,3.0,2.81,10.4,92.0,6.8,151.1,1,1,1,0,559.6,258.0,60.47,2.1689922480620156,1
78.0,6.0,32.0,116.0,35.75,210.3,83.0,16.34,192.2,4.0,2.92,10.8,92.0,11.07,246.1,1,0,2,0,659.4,295.0,66.08,2.2352542372881357,1
73.0,1.0,0.0,145.0,36.43,214.3,135.0,22.82,268.5,13.0,2.92,10.8,92.0,10.85,241.2,0,0,1,0,734.8,385.0,73.02,1.9085714285714284,0
94.0,3.0,0.0,79.0,18.36,108.0,152.0,20.56,241.9,3.0,2.81,10.4,92.0,11.34,252.1,0,0,1,0,612.4,326.0,53.07000000000001,1.8785276073619632,0
64.0,2.0,0.0,80.0,16.52,97.2,90.0,15.83,186.2,6.0,2.81,10.4,92.0,8.5,189.0,0,0,1,0,482.79999999999995,268.0,43.660000000000004,1.8014925373134327,0
125.0,0.0,0.0,99.0,28.66,168.6,107.0,14.93,175.6,7.0,2.94,10.9,92.0,10.95,243.3,0,0,2,0,598.4,305.0,57.480000000000004,1.961967213114754,0
59.0,2.0,0.0,113.0,18.33,107.8,125.0,18.41,216.6,3.0,2.67,9.9,92.0,9.79,217.5,0,0,0,0,551.8,333.0,49.199999999999996,1.6570570570570569,0
63.0,1.0,36.0,110.0,33.83,199.0,111.0,24.76,291.3,6.0,2.97,11.0,92.0,8.89,197.6,1,1,1,0,698.9,319.0,70.45,2.190909090909091,1
96.0,1.0,0.0,128.0,18.12,106.6,87.0,24.21,284.8,7.0,4.02,14.9,92.0,8.05,178.9,0,0,1,0,585.1999999999999,314.0,54.39999999999999,1.8636942675159234,0
149.0,0.0,0.0,87.0,29.95,176.2,81.0,12.33,145.0,4.0,1.54,5.7,92.0,11.23,249.5,0,1,1,0,576.4000000000001,264.0,55.050000000000004,2.1833333333333336,1
76.0,0.0,0.0,77.0,28.82,169.5,87.0,10.54,124.0,3.0,2.7,10.0,92.0,9.87,219.4,0,0,1,0,522.9,259.0,51.93,2.018918918918919,0
136.0,0.0,0.0,75.0,17.36,102.1,97.0,18.66,219.5,5.0,2.65,9.8,92.0,3.32,73.7,0,0,0,0,405.1,269.0,41.989999999999995,1.5059479553903345,0
142.0,1.0,40.0,101.0,39.22,230.7,88.0,21.83,256.8,3.0,1.73,6.4,92.0,11.88,263.9,1,0,2,0,757.8,284.0,74.66,2.6683098591549292,1
83.0,0.0,0.0,106.0,44.15,259.7,116.0,12.98,152.7,2.0,2.75,10.2,92.0,10.11,224.7,0,0,2,0,647.3,316.0,69.99,2.0484177215189874,0
76.0,1.0,0.0,78.0,29.09,142.9,95.66666666666667,21.86,257.2,3.0,4.37,16.2,92.0,4.12,91.6,0,0,1,0,507.90000000000003,268.6666666666667,59.44,1.8904466501240695,0
93.0,0.0,0.0,68.0,32.33,190.2,64.0,22.29,262.2,4.0,2.38,8.8,92.0,5.85,130.0,0,0,1,0,591.1999999999999,228.0,62.85,2.5929824561403505,0
78.0,2.0,21.0,85.0,27.3,160.6,79.0,18.96,223.1,1.0,2.57,9.5,92.0,5.58,124.0,1,0,1,0,517.2,257.0,54.410000000000004,2.0124513618677042,1
139.0,3.0,0.0,135.0,33.32,196.0,146.0,15.81,186.0,1.0,2.65,9.8,92.0,6.89,153.0,0,0,2,0,544.8,374.0,58.67,1.4566844919786095,0
